latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20.463,104.589,328.1,1.3,1.1,2020-03-22,0610,A,82,6.0NRT,296.2,28.9,D
20.461,104.576,314.7,1.3,1.1,2020-03-22,0610,A,30,6.0NRT,295.7,9.3,D
20.369,104.019,325.7,1.4,1.2,2020-03-22,0610,A,79,6.0NRT,299.6,27,D
20.061,102.18,327.7,1.9,1.3,2020-03-22,0610,A,52,6.0NRT,301.8,41.6,D
20.058,102.164,336.9,1.9,1.3,2020-03-22,0610,A,73,6.0NRT,301.2,71.7,D
20.055,102.148,338.8,1.9,1.3,2020-03-22,0610,A,74,6.0NRT,298.5,81,D
19.899,101.285,361.1,2.2,1.4,2020-03-22,0610,A,100,6.0NRT,301.6,254.7,D
19.915,101.304,337.4,2.2,1.4,2020-03-22,0610,A,88,6.0NRT,298.1,96.8,D
19.911,101.283,382.1,2.2,1.4,2020-03-22,0610,A,100,6.0NRT,301.7,480.1,D
19.907,101.262,322.4,2.2,1.4,2020-03-22,0610,A,60,6.0NRT,300.7,36.3,D
20.447,104.302,313.9,1.3,1.1,2020-03-22,0610,A,61,6.0NRT,297.5,11,D
20.038,101.914,348.7,1.9,1.4,2020-03-22,0610,A,89,6.0NRT,299.2,134.3,D
19.974,101.554,321.6,2.1,1.4,2020-03-22,0610,A,63,6.0NRT,306.5,25.6,D
20.406,103.986,324,1.4,1.2,2020-03-22,0610,A,55,6.0NRT,301.3,23.6,D
20.404,103.973,331.6,1.4,1.2,2020-03-22,0610,A,75,6.0NRT,303.5,38.7,D
20.414,103.972,324.1,1.4,1.2,2020-03-22,0610,A,78,6.0NRT,295.5,24.5,D
20.091,102.069,353.2,1.9,1.3,2020-03-22,0610,A,91,6.0NRT,294.4,156.6,D
20.09,101.997,328.7,1.9,1.4,2020-03-22,0610,A,71,6.0NRT,293.1,52.3,D
20.084,102.063,324,1.9,1.3,2020-03-22,0610,A,49,6.0NRT,297.4,36.4,D
20.086,102.007,316.3,1.9,1.3,2020-03-22,0610,A,62,6.0NRT,290,18.7,D
20.428,103.883,324.3,1.4,1.2,2020-03-22,0610,A,77,6.0NRT,296.4,26.1,D
20.426,103.87,329.9,1.4,1.2,2020-03-22,0610,A,83,6.0NRT,298.1,36.8,D
20.191,102.519,347.8,1.7,1.3,2020-03-22,0610,A,94,6.0NRT,303.5,116.6,D
20.098,102.007,338.7,1.9,1.3,2020-03-22,0610,A,84,6.0NRT,295.4,87.9,D
20.496,104.222,318.1,1.3,1.1,2020-03-22,0610,A,69,6.0NRT,297.9,15.8,D
20.111,102.007,393,1.9,1.3,2020-03-22,0610,A,75,6.0NRT,296.5,533.6,D
20.195,102.412,384.8,1.8,1.3,2020-03-22,0610,A,100,6.0NRT,307,383.6,D
20.193,102.395,326.5,1.8,1.3,2020-03-22,0610,A,79,6.0NRT,303,36.2,D
19.852,100.538,369.1,2.5,1.5,2020-03-22,0610,A,94,6.0NRT,302,387.7,D
19.848,100.517,326.4,2.5,1.5,2020-03-22,0610,A,65,6.0NRT,295.8,53.9,D
19.865,100.536,402.4,2.5,1.5,2020-03-22,0610,A,100,6.0NRT,304.6,968.8,D
19.862,100.517,346,2.5,1.5,2020-03-22,0610,A,81,6.0NRT,296.7,169.4,D
19.942,100.871,318.9,2.3,1.5,2020-03-22,0610,A,57,6.0NRT,301.3,34.2,D
20.201,102.237,336,1.8,1.3,2020-03-22,0610,A,87,6.0NRT,300.2,69.7,D
20.099,101.664,347.9,2,1.4,2020-03-22,0610,A,94,6.0NRT,296.4,147.5,D
20.096,101.644,316.7,2,1.4,2020-03-22,0610,A,65,6.0NRT,290.5,25.3,D
19.204,97.026,318.9,4.6,2,2020-03-22,0610,A,65,6.0NRT,301.5,95.1,D
20.108,101.641,325.5,2,1.4,2020-03-22,0610,A,62,6.0NRT,299.4,47.7,D
20.087,101.525,321.3,2.1,1.4,2020-03-22,0610,A,36,6.0NRT,304.8,21.2,D
20.494,103.826,333.7,1.4,1.2,2020-03-22,0610,A,86,6.0NRT,298,47,D
20.491,103.811,354.2,1.4,1.2,2020-03-22,0610,A,97,6.0NRT,300.7,109.2,D
20.207,102.23,326.3,1.8,1.3,2020-03-22,0610,A,79,6.0NRT,302.1,37.1,D
20.101,101.658,358.3,2,1.4,2020-03-22,0610,A,99,6.0NRT,297.5,211.6,D
20.521,103.953,347.3,1.4,1.2,2020-03-22,0610,A,71,6.0NRT,291.3,84.9,D
20.498,103.818,353.1,1.4,1.2,2020-03-22,0610,A,97,6.0NRT,300.4,103.3,D
20.496,103.805,332.9,1.4,1.2,2020-03-22,0610,A,85,6.0NRT,300.6,42.6,D
20.088,101.519,321,2.1,1.4,2020-03-22,0610,A,45,6.0NRT,305.1,21.7,D
20.843,105.867,313.9,1.1,1,2020-03-22,0610,A,61,6.0NRT,295.7,6.7,D
20.275,102.478,337.8,1.8,1.3,2020-03-22,0610,A,88,6.0NRT,301.2,68.4,D
19.939,100.66,321.9,2.4,1.5,2020-03-22,0610,A,64,6.0NRT,294.9,46.9,D
19.204,97.023,317.7,4.6,2,2020-03-22,0610,A,61,6.0NRT,301.4,85,D
20.459,103.463,317,1.5,1.2,2020-03-22,0610,A,58,6.0NRT,294.5,16.4,D
20.293,102.509,370.5,1.7,1.3,2020-03-22,0610,A,100,6.0NRT,302.9,246.8,D
20.287,102.476,369.2,1.8,1.3,2020-03-22,0610,A,100,6.0NRT,304.7,234.5,D
20.552,103.947,312.3,1.4,1.2,2020-03-22,0610,A,0,6.0NRT,267.5,13.7,D
20.263,102.272,318.6,1.8,1.3,2020-03-22,0610,A,60,6.0NRT,298.5,21,D
20.487,103.428,317.5,1.5,1.2,2020-03-22,0610,A,50,6.0NRT,298.9,16.1,D
20.484,103.414,322.2,1.5,1.2,2020-03-22,0610,A,74,6.0NRT,299.6,23.5,D
20.534,103.644,320.9,1.4,1.2,2020-03-22,0610,A,46,6.0NRT,299.6,20.9,D
20.093,101.124,410.2,2.2,1.4,2020-03-22,0610,A,100,6.0NRT,301.9,999.1,D
20.09,101.103,398.4,2.2,1.4,2020-03-22,0610,A,87,6.0NRT,297.5,760,D
20.687,104.51,313.6,1.3,1.1,2020-03-22,0610,A,50,6.0NRT,298.5,6.4,D
20.684,104.497,317.7,1.3,1.1,2020-03-22,0610,A,69,6.0NRT,297.3,12.2,D
20.649,104.278,316.5,1.3,1.1,2020-03-22,0610,A,67,6.0NRT,297.4,14,D
20.106,101.12,364,2.2,1.4,2020-03-22,0610,A,100,6.0NRT,299.6,283.1,D
20.102,101.099,364,2.2,1.4,2020-03-22,0610,A,87,6.0NRT,292.8,284.6,D
20.361,102.493,332,1.7,1.3,2020-03-22,0610,A,84,6.0NRT,304.4,49.9,D
20.358,102.477,343.1,1.7,1.3,2020-03-22,0610,A,91,6.0NRT,305.8,88.4,D
20.118,101.116,332,2.2,1.4,2020-03-22,0610,A,84,6.0NRT,299.6,73.5,D
20.115,101.095,335.5,2.2,1.4,2020-03-22,0610,A,79,6.0NRT,298,89.6,D
19.479,97.754,322.5,4.1,1.9,2020-03-22,0610,A,73,6.0NRT,295.5,111.2,D
20.092,101.117,412.9,2.2,1.4,2020-03-22,0610,A,94,6.0NRT,303.4,1056.4,D
20.562,103.646,325.8,1.4,1.2,2020-03-22,0610,A,69,6.0NRT,293.9,30.6,D
20.358,102.487,349.3,1.7,1.3,2020-03-22,0610,A,95,6.0NRT,305.3,116,D
20.355,102.471,328.6,1.7,1.3,2020-03-22,0610,A,70,6.0NRT,304.1,39.7,D
20.105,101.113,381.7,2.2,1.4,2020-03-22,0610,A,94,6.0NRT,300.9,486,D
20.605,103.832,353.8,1.4,1.2,2020-03-22,0610,A,97,6.0NRT,301.8,104.4,D
20.603,103.82,358.7,1.4,1.2,2020-03-22,0610,A,99,6.0NRT,301.2,125.1,D
20.6,103.808,346.9,1.4,1.2,2020-03-22,0610,A,94,6.0NRT,298.8,82.9,D
20.556,103.549,320.8,1.5,1.2,2020-03-22,0610,A,71,6.0NRT,301,21.3,D
20.37,102.485,372.4,1.7,1.3,2020-03-22,0610,A,100,6.0NRT,306,260.9,D
20.367,102.47,348.6,1.7,1.3,2020-03-22,0610,A,94,6.0NRT,305.4,114.2,D
20.117,101.109,341.7,2.2,1.4,2020-03-22,0610,A,86,6.0NRT,300,121.7,D
20.114,101.089,322.6,2.2,1.4,2020-03-22,0610,A,59,6.0NRT,296.9,38.6,D
20.183,101.39,362.9,2.1,1.4,2020-03-22,0610,A,100,6.0NRT,304.9,254.1,D
20.18,101.372,372.4,2.1,1.4,2020-03-22,0610,A,100,6.0NRT,305.5,347.5,D
20.057,100.719,315.2,2.4,1.5,2020-03-22,0610,A,57,6.0NRT,295.6,25.8,D
19.467,97.748,328.8,4.1,1.9,2020-03-22,0610,A,81,6.0NRT,296.5,167,D
20.627,103.841,315.7,1.4,1.2,2020-03-22,0610,A,45,6.0NRT,300.3,12.4,D
20.623,103.816,357.9,1.4,1.2,2020-03-22,0610,A,99,6.0NRT,299.1,120,D
20.634,103.813,337.7,1.4,1.2,2020-03-22,0610,A,89,6.0NRT,297.6,52.5,D
20.631,103.799,319.4,1.4,1.2,2020-03-22,0610,A,67,6.0NRT,298.8,16.5,D
20.542,103.207,317.7,1.5,1.2,2020-03-22,0610,A,48,6.0NRT,295,18.5,D
20.539,103.19,317.2,1.5,1.2,2020-03-22,0610,A,53,6.0NRT,293.2,18.1,D
20.709,103.779,378.9,1.4,1.2,2020-03-22,0610,A,100,6.0NRT,297.3,235.2,D
20.707,103.766,352.2,1.4,1.2,2020-03-22,0610,A,91,6.0NRT,296.9,100.8,D
20.291,101.405,333.7,2.1,1.4,2020-03-22,0610,A,81,6.0NRT,299.3,74.7,D
20.287,101.386,354.6,2.1,1.4,2020-03-22,0610,A,92,6.0NRT,297.4,190.5,D
20.15,100.648,314.2,2.4,1.5,2020-03-22,0610,A,52,6.0NRT,301,19.9,D
20.821,104.388,315.3,1.3,1.1,2020-03-22,0610,A,33,6.0NRT,300,10.7,D
20.2,100.844,321.9,2.3,1.5,2020-03-22,0610,A,74,6.0NRT,299.5,47.5,D
20.589,102.877,313.1,1.6,1.3,2020-03-22,0610,A,58,6.0NRT,299.3,13.1,D
20.699,103.458,328.4,1.5,1.2,2020-03-22,0610,A,67,6.0NRT,299.5,34.6,D
20.351,101.453,371.3,2.1,1.4,2020-03-22,0610,A,94,6.0NRT,304.1,323.7,D
20.248,100.811,319.2,2.3,1.5,2020-03-22,0610,A,30,6.0NRT,298.7,31.3,D
20.244,100.788,350.2,2.3,1.5,2020-03-22,0610,A,95,6.0NRT,295,188.6,D
21.651,109.733,315.1,1.1,1.1,2020-03-22,0610,A,47,6.0NRT,296.8,6.3,D
20.705,103.465,323.4,1.5,1.2,2020-03-22,0610,A,69,6.0NRT,299,26.1,D
20.356,101.465,344.4,2.1,1.4,2020-03-22,0610,A,87,6.0NRT,300.8,122.3,D
20.352,101.445,360.6,2.1,1.4,2020-03-22,0610,A,100,6.0NRT,305.3,229.6,D
20.245,100.805,326.5,2.3,1.5,2020-03-22,0610,A,80,6.0NRT,297.7,57.7,D
20.254,100.779,322.2,2.3,1.5,2020-03-22,0610,A,75,6.0NRT,301.6,42.1,D
20.766,103.44,315.6,1.5,1.2,2020-03-22,0610,A,32,6.0NRT,297.2,10.8,D
20.721,103.107,323,1.6,1.2,2020-03-22,0610,A,77,6.0NRT,300,24.1,D
20.434,101.324,344.1,2.1,1.4,2020-03-22,0610,A,92,6.0NRT,302.5,127.9,D
20.543,101.979,313.4,1.9,1.3,2020-03-22,0610,A,53,6.0NRT,298.5,13,D
20.755,103.096,324.2,1.6,1.2,2020-03-22,0610,A,78,6.0NRT,301.4,27.9,D
20.752,103.08,329.3,1.6,1.2,2020-03-22,0610,A,83,6.0NRT,301.7,39.6,D
20.586,102.149,335.9,1.8,1.3,2020-03-22,0610,A,87,6.0NRT,298.7,75.3,D
20.437,101.339,316.3,2.1,1.4,2020-03-22,0610,A,43,6.0NRT,296.8,23.1,D
20.434,101.319,341,2.1,1.4,2020-03-22,0610,A,90,6.0NRT,302.9,115.1,D
20.598,102.147,347,1.8,1.3,2020-03-22,0610,A,94,6.0NRT,297.9,121.7,D
20.57,101.993,328.4,1.9,1.3,2020-03-22,0610,A,82,6.0NRT,298,50.4,D
20.376,100.866,315.4,2.3,1.5,2020-03-22,0610,A,51,6.0NRT,297.8,28.2,D
20.586,101.803,345.6,1.9,1.4,2020-03-22,0610,A,93,6.0NRT,297.1,119.8,D
20.601,101.819,324.7,1.9,1.4,2020-03-22,0610,A,74,6.0NRT,298.9,41.1,D
20.598,101.8,318.4,1.9,1.4,2020-03-22,0610,A,50,6.0NRT,299.5,24.4,D
20.423,100.829,361.4,2.3,1.5,2020-03-22,0610,A,100,6.0NRT,301.1,273.9,D
20.419,100.809,339.7,2.3,1.5,2020-03-22,0610,A,90,6.0NRT,297.6,120.3,D
20.447,100.891,363.5,2.3,1.5,2020-03-22,0610,A,100,6.0NRT,301.3,292.8,D
20.443,100.87,346.7,2.3,1.5,2020-03-22,0610,A,94,6.0NRT,300.9,159.1,D
20.594,101.814,360.4,1.9,1.4,2020-03-22,0610,A,94,6.0NRT,298.7,210.1,D
20.59,101.795,320.7,1.9,1.4,2020-03-22,0610,A,68,6.0NRT,296.8,29.7,D
20.42,100.823,367.5,2.3,1.5,2020-03-22,0610,A,100,6.0NRT,301,336.6,D
20.445,100.885,372.9,2.3,1.5,2020-03-22,0610,A,100,6.0NRT,302.4,395.7,D
20.429,100.8,321.2,2.3,1.5,2020-03-22,0610,A,74,6.0NRT,299.9,42.4,D
20.143,99.329,314.6,3,1.6,2020-03-22,0610,A,52,6.0NRT,301.1,30.8,D
20.551,100.953,316.5,2.2,1.4,2020-03-22,0610,A,67,6.0NRT,299.3,26.6,D
20.978,103.44,327.8,1.5,1.2,2020-03-22,0610,A,75,6.0NRT,296.6,35.1,D
21.167,104.369,314.4,1.3,1.1,2020-03-22,0610,A,63,6.0NRT,297.7,7.3,D
20.562,100.945,348.4,2.2,1.4,2020-03-22,0610,A,94,6.0NRT,298.1,171.5,D
20.603,101.023,323.7,2.2,1.4,2020-03-22,0610,A,78,6.0NRT,297.8,48.9,D
20.599,101.002,335.1,2.2,1.4,2020-03-22,0610,A,87,6.0NRT,300.6,95.4,D
22.102,110.418,313,1.2,1.1,2020-03-22,0610,A,45,6.0NRT,293.6,5.8,D
21.207,104.237,325.3,1.3,1.1,2020-03-22,0610,A,74,6.0NRT,300.7,18.8,D
21.208,104.242,318.7,1.3,1.1,2020-03-22,0610,A,64,6.0NRT,301.8,10,D
21.206,104.23,321.7,1.3,1.1,2020-03-22,0610,A,75,6.0NRT,300,13.7,D
20.323,99.072,328.8,3.1,1.7,2020-03-22,0610,A,82,6.0NRT,299.5,105.9,D
20.317,99.042,317.1,3.1,1.7,2020-03-22,0610,A,61,6.0NRT,298.3,44.1,D
20.337,99.069,339.2,3.1,1.7,2020-03-22,0610,A,89,6.0NRT,299.3,186.4,D
20.336,99.065,334.9,3.1,1.7,2020-03-22,0610,A,87,6.0NRT,299.9,153.7,D
21.158,102.963,315.1,1.6,1.2,2020-03-22,0610,A,58,6.0NRT,299,12.3,D
21.382,104.057,325.2,1.3,1.1,2020-03-22,0610,A,70,6.0NRT,305.1,14.9,D
21.344,103.641,322.9,1.4,1.2,2020-03-22,0610,A,76,6.0NRT,296.3,24.9,D
20.857,100.82,314.6,2.3,1.5,2020-03-22,0610,A,63,6.0NRT,297.8,26.6,D
20.586,99.394,310.3,2.9,1.6,2020-03-22,0610,A,39,6.0NRT,297.3,19.3,D
20.495,98.932,312.2,3.2,1.7,2020-03-22,0610,A,45,6.0NRT,292.8,34.9,D
20.816,100.529,324.6,2.4,1.5,2020-03-22,0610,A,59,6.0NRT,300.2,57.5,D
20.816,100.548,319.9,2.4,1.5,2020-03-22,0610,A,0,6.0NRT,299.6,37.7,D
20.812,100.525,320.3,2.4,1.5,2020-03-22,0610,A,55,6.0NRT,300.5,37.1,D
20.583,99.145,311.3,3,1.7,2020-03-22,0610,A,25,6.0NRT,296.1,25.4,D
22.549,111.409,319.7,1.4,1.2,2020-03-22,0610,A,71,6.0NRT,296.5,16.3,D
21.523,104.1,314.3,1.3,1.1,2020-03-22,0610,A,47,6.0NRT,298.9,9.9,D
21.079,101.531,331.8,2,1.4,2020-03-22,0610,A,74,6.0NRT,298.3,71.8,D
20.72,99.46,314.4,2.9,1.6,2020-03-22,0610,A,61,6.0NRT,300.6,33.5,D
20.576,98.718,312,3.3,1.7,2020-03-22,0610,A,34,6.0NRT,295.5,34.2,D
21.127,101.627,318.7,1.9,1.4,2020-03-22,0610,A,45,6.0NRT,293.9,32.6,D
20.709,99.457,320.1,2.9,1.6,2020-03-22,0610,A,73,6.0NRT,300.3,57.6,D
20.58,98.744,315.3,3.2,1.7,2020-03-22,0610,A,58,6.0NRT,297.4,50.5,D
20.573,98.71,311.1,3.3,1.7,2020-03-22,0610,A,14,6.0NRT,295.7,30.9,D
21.465,103.196,321.7,1.5,1.2,2020-03-22,0610,A,75,6.0NRT,300.1,23.6,D
21.462,103.183,314.6,1.5,1.2,2020-03-22,0610,A,63,6.0NRT,297.9,12.2,D
20.727,99.169,355.6,3,1.6,2020-03-22,0610,A,98,6.0NRT,292.9,348,D
20.54,98.148,324.9,3.6,1.8,2020-03-22,0610,A,79,6.0NRT,299.2,95.6,D
21.632,104.018,312.4,1.3,1.1,2020-03-22,0610,A,28,6.0NRT,297.4,8.8,D
20.727,99.165,351.4,3,1.6,2020-03-22,0610,A,91,6.0NRT,291.8,298.9,D
20.533,98.145,323,3.6,1.8,2020-03-22,0610,A,77,6.0NRT,299.5,82,D
20.744,99.1,317.7,3,1.7,2020-03-22,0610,A,70,6.0NRT,294,51.2,D
21.081,100.752,314.4,2.3,1.5,2020-03-22,0610,A,64,6.0NRT,300.6,24.6,D
21.077,100.73,317,2.3,1.5,2020-03-22,0610,A,69,6.0NRT,300.4,32.2,D
21.094,100.748,341.3,2.3,1.5,2020-03-22,0610,A,91,6.0NRT,299.4,129.1,D
21.09,100.727,365.3,2.3,1.5,2020-03-22,0610,A,100,6.0NRT,300.7,313.9,D
21.082,100.617,313.2,2.3,1.5,2020-03-22,0610,A,58,6.0NRT,299.4,23.6,D
21.079,100.596,317.3,2.3,1.5,2020-03-22,0610,A,70,6.0NRT,299,36.5,D
20.868,98.946,313.8,3.1,1.7,2020-03-22,0610,A,52,6.0NRT,293.6,39.4,D
20.913,99.021,322.9,3,1.7,2020-03-22,0610,A,61,6.0NRT,294.7,70.6,D
20.887,98.81,323,3.2,1.7,2020-03-22,0610,A,71,6.0NRT,298,76,D
20.912,99.016,324.4,3,1.7,2020-03-22,0610,A,78,6.0NRT,294.4,82.9,D
20.928,99.015,321.9,3,1.7,2020-03-22,0610,A,70,6.0NRT,294.9,70.6,D
20.885,98.806,314.4,3.2,1.7,2020-03-22,0610,A,35,6.0NRT,297.8,36,D
20.9,98.803,319.5,3.2,1.7,2020-03-22,0610,A,68,6.0NRT,295.5,58.2,D
21.346,100.968,321.5,2.1,1.4,2020-03-22,0610,A,76,6.0NRT,299.5,40,D
20.924,98.764,316.4,3.2,1.7,2020-03-22,0610,A,49,6.0NRT,298.5,43.5,D
20.922,98.756,316.2,3.2,1.7,2020-03-22,0610,A,63,6.0NRT,298.4,43.7,D
21.01,98.811,308.7,3.1,1.7,2020-03-22,0610,A,13,6.0NRT,293.6,16.8,D
21.003,98.775,316.5,3.2,1.7,2020-03-22,0610,A,68,6.0NRT,295.5,48.1,D
21.017,98.768,313.4,3.2,1.7,2020-03-22,0610,A,36,6.0NRT,297.8,34.2,D
20.555,96.526,317.7,4.7,2,2020-03-22,0610,A,42,6.0NRT,298,88.4,D
21.022,98.798,313.8,3.1,1.7,2020-03-22,0610,A,22,6.0NRT,295.3,34.4,D
20.555,96.522,317.9,4.7,2,2020-03-22,0610,A,45,6.0NRT,297.8,90,D
21.062,98.371,326.3,3.4,1.7,2020-03-22,0610,A,80,6.0NRT,296.4,114.6,D
21.056,98.34,347.5,3.4,1.7,2020-03-22,0610,A,94,6.0NRT,296.5,312.2,D
21.058,98.365,338.6,3.4,1.7,2020-03-22,0610,A,89,6.0NRT,296.7,213.9,D
21.051,98.334,337.7,3.4,1.7,2020-03-22,0610,A,89,6.0NRT,296.1,210,D
21.205,98.937,312.5,3,1.7,2020-03-22,0610,A,35,6.0NRT,296.4,30.9,D
21.208,98.872,324.9,3.1,1.7,2020-03-22,0610,A,79,6.0NRT,297.7,88.3,D
21.201,98.84,314.3,3.1,1.7,2020-03-22,0610,A,46,6.0NRT,295.4,36.3,D
21.141,98.541,318.9,3.3,1.7,2020-03-22,0610,A,72,6.0NRT,299.1,55.6,D
21.284,99.028,388.8,3,1.6,2020-03-22,0610,A,100,6.0NRT,303.4,908.9,D
21.304,99.052,334.3,3,1.6,2020-03-22,0610,A,74,6.0NRT,296.5,131.3,D
21.299,99.025,360.5,3,1.6,2020-03-22,0610,A,100,6.0NRT,299.5,395.1,D
21.294,99,324.2,3,1.6,2020-03-22,0610,A,70,6.0NRT,292.2,74.8,D
21.223,98.797,317.4,3.1,1.7,2020-03-22,0610,A,62,6.0NRT,297.6,47.9,D
21.29,99.051,349.4,3,1.6,2020-03-22,0610,A,95,6.0NRT,298.4,266.5,D
21.284,99.024,385.3,3,1.6,2020-03-22,0610,A,100,6.0NRT,303.1,833.1,D
21.304,99.047,342.2,3,1.6,2020-03-22,0610,A,91,6.0NRT,296.9,197.7,D
21.299,99.021,349.4,3,1.6,2020-03-22,0610,A,95,6.0NRT,298.7,269.9,D
21.294,98.996,323.8,3,1.6,2020-03-22,0610,A,78,6.0NRT,292.6,78.7,D
21.249,98.695,313.4,3.2,1.7,2020-03-22,0610,A,41,6.0NRT,297.9,27.6,D
21.243,98.668,328.9,3.2,1.7,2020-03-22,0610,A,82,6.0NRT,299.1,110.7,D
21.188,98.395,318.4,3.3,1.7,2020-03-22,0610,A,57,6.0NRT,299.2,54.7,D
21.241,98.579,319.3,3.2,1.7,2020-03-22,0610,A,43,6.0NRT,302.3,44.1,D
21.203,98.392,318.4,3.3,1.7,2020-03-22,0610,A,65,6.0NRT,298.2,54.8,D
21.541,99.813,354.7,2.6,1.5,2020-03-22,0610,A,97,6.0NRT,297.6,266.1,D
21.537,99.79,349.4,2.6,1.5,2020-03-22,0610,A,95,6.0NRT,302.1,218.8,D
21.548,99.805,366.2,2.6,1.5,2020-03-22,0610,A,75,6.0NRT,291.3,390.4,D
21.543,99.782,331.3,2.6,1.5,2020-03-22,0610,A,80,6.0NRT,298.9,94.6,D
21.557,99.781,339,2.6,1.5,2020-03-22,0610,A,0,6.0NRT,280.2,141.9,D
21.354,98.446,316.8,3.3,1.7,2020-03-22,0610,A,47,6.0NRT,297,34.7,D
21.351,98.441,326,3.3,1.7,2020-03-22,0610,A,70,6.0NRT,297.5,89.1,D
21.478,98.533,312.3,3.2,1.7,2020-03-22,0610,A,39,6.0NRT,295.6,34.4,D
22.227,102.256,319.9,1.7,1.3,2020-03-22,0610,A,76,6.0NRT,300.6,24.4,D
22.224,102.239,332.8,1.7,1.3,2020-03-22,0610,A,86,6.0NRT,301.9,55.7,D
21.278,97.327,314.9,4,1.9,2020-03-22,0610,A,60,6.0NRT,297.7,51.3,D
21.55,98.42,318.8,3.3,1.7,2020-03-22,0610,A,28,6.0NRT,294.1,59.7,D
21.283,97.32,317.1,4,1.9,2020-03-22,0610,A,67,6.0NRT,298,64.2,D
21.388,97.412,315.9,3.9,1.8,2020-03-22,0610,A,52,6.0NRT,296.6,56,D
21.625,98.496,341.5,3.2,1.7,2020-03-22,0610,A,91,6.0NRT,295.6,216.3,D
21.62,98.467,354.3,3.2,1.7,2020-03-22,0610,A,97,6.0NRT,296.9,356.7,D
21.646,98.524,314,3.2,1.7,2020-03-22,0610,A,28,6.0NRT,288.4,36.9,D
21.641,98.494,316.9,3.2,1.7,2020-03-22,0610,A,55,6.0NRT,286.2,48.8,D
21.378,97.408,325.4,3.9,1.8,2020-03-22,0610,A,79,6.0NRT,297,120.4,D
21.623,98.49,352.5,3.2,1.7,2020-03-22,0610,A,96,6.0NRT,296.5,329.4,D
21.617,98.46,340.9,3.2,1.7,2020-03-22,0610,A,77,6.0NRT,296.5,206.3,D
21.645,98.517,317.6,3.2,1.7,2020-03-22,0610,A,44,6.0NRT,287.8,51.8,D
21.443,97.391,322.2,3.9,1.8,2020-03-22,0610,A,67,6.0NRT,297.3,97.9,D
21.434,97.348,342.8,3.9,1.8,2020-03-22,0610,A,92,6.0NRT,300,304.3,D
21.664,98.382,323.8,3.3,1.7,2020-03-22,0610,A,54,6.0NRT,295.4,79.2,D
21.667,98.317,327.6,3.3,1.7,2020-03-22,0610,A,54,6.0NRT,296.1,94.5,D
21.675,98.281,339.7,3.3,1.7,2020-03-22,0610,A,90,6.0NRT,298.7,201,D
21.697,98.309,316.8,3.3,1.7,2020-03-22,0610,A,31,6.0NRT,293.3,42.4,D
21.663,98.313,327.8,3.3,1.7,2020-03-22,0610,A,51,6.0NRT,296.4,94.9,D
21.698,98.403,321.1,3.2,1.7,2020-03-22,0610,A,57,6.0NRT,293.5,69.4,D
21.693,98.305,316.5,3.3,1.7,2020-03-22,0610,A,43,6.0NRT,294.3,43.5,D
21.862,99.06,310.1,2.9,1.6,2020-03-22,0610,A,47,6.0NRT,294.5,25.7,D
21.761,98.482,328.3,3.2,1.7,2020-03-22,0610,A,83,6.0NRT,294.7,118.2,D
21.997,98.815,351.1,3,1.6,2020-03-22,0610,A,87,6.0NRT,287.2,292.4,D
21.626,96.971,321.1,4.1,1.9,2020-03-22,0610,A,31,6.0NRT,305.2,53.4,D
22.004,98.842,326.7,3,1.6,2020-03-22,0610,A,64,6.0NRT,285.7,99.9,D
21.997,98.81,347.2,3,1.6,2020-03-22,0610,A,79,6.0NRT,288,252,D
21.629,96.966,320.4,4.1,1.9,2020-03-22,0610,A,59,6.0NRT,304.5,53.2,D
22.043,98.89,346.7,2.9,1.6,2020-03-22,0610,A,94,6.0NRT,295.7,247.1,D
22.038,98.86,389.7,3,1.6,2020-03-22,0610,A,100,6.0NRT,298.8,933.8,D
22.055,98.796,313.1,3,1.6,2020-03-22,0610,A,62,6.0NRT,297,33.9,D
22.073,98.732,337.7,3,1.7,2020-03-22,0610,A,75,6.0NRT,296.2,167.5,D
22.04,98.564,338,3.1,1.7,2020-03-22,0610,A,89,6.0NRT,298.2,177.9,D
22.055,98.787,314.9,3,1.6,2020-03-22,0610,A,67,6.0NRT,297.3,39.1,D
22.073,98.725,337.7,3,1.7,2020-03-22,0610,A,75,6.0NRT,293.4,165.9,D
22.045,98.586,321.1,3.1,1.7,2020-03-22,0610,A,76,6.0NRT,297.4,71.2,D
22.039,98.557,332.3,3.1,1.7,2020-03-22,0610,A,85,6.0NRT,298.4,138.5,D
22.06,98.584,340.3,3.1,1.7,2020-03-22,0610,A,90,6.0NRT,298.5,197.8,D
22.129,98.625,321.6,3.1,1.7,2020-03-22,0610,A,75,6.0NRT,296.5,73.8,D
22.15,98.65,416.5,3,1.7,2020-03-22,0610,A,100,6.0NRT,302.5,1824,D
22.144,98.621,387.9,3.1,1.7,2020-03-22,0610,A,100,6.0NRT,289.4,927.6,D
22.149,98.644,422.3,3,1.7,2020-03-22,0610,A,94,6.0NRT,302.8,2074.3,D
22.143,98.618,366.1,3.1,1.7,2020-03-22,0610,A,94,6.0NRT,286.9,502.1,D
22.151,98.274,321.9,3.2,1.7,2020-03-22,0610,A,61,6.0NRT,302.9,52.8,D
23.626,106.773,314.4,1,1,2020-03-22,0610,A,65,6.0NRT,299.1,6.5,D
